latitude,longitude,local.month,local.day,local.hour,local.minute,local.second,appearedTimeOfDay,appearedHour,appearedMinute,appearedDayOfWeek,appearedDay,appearedMonth,terrainType,closeToWater,city,continent,weather,temperature,windSpeed,windBearing,pressure,sunriseMinutesMidnight,sunriseHour,sunriseMinute,sunriseMinutesSince,sunsetMinutesMidnight,sunsetHour,sunsetMinute,sunsetMinutesBefore,population_density,urban,suburban,midurban,rural,gymDistanceKm,gymIn100m,gymIn250m,gymIn500m,gymIn1000m,gymIn2500m,gymIn5000m,pokestopDistanceKm,pokestopIn100m,pokestopIn250m,pokestopIn500m,pokestopIn1000m,pokestopIn2500m,pokestopIn5000m,cooc_1,cooc_2,cooc_3,cooc_4,cooc_5,cooc_6,cooc_7,cooc_8,cooc_9,cooc_10,cooc_11,cooc_12,cooc_13,cooc_14,cooc_15,cooc_16,cooc_17,cooc_18,cooc_19,cooc_20,cooc_21,cooc_22,cooc_23,cooc_24,cooc_25,cooc_26,cooc_27,cooc_28,cooc_29,cooc_30,cooc_31,cooc_32,cooc_33,cooc_34,cooc_35,cooc_36,cooc_37,cooc_38,cooc_39,cooc_40,cooc_41,cooc_42,cooc_43,cooc_44,cooc_45,cooc_46,cooc_47,cooc_48,cooc_49,cooc_50,cooc_51,cooc_52,cooc_53,cooc_54,cooc_55,cooc_56,cooc_57,cooc_58,cooc_59,cooc_60,cooc_61,cooc_62,cooc_63,cooc_64,cooc_65,cooc_66,cooc_67,cooc_68,cooc_69,cooc_70,cooc_71,cooc_72,cooc_73,cooc_74,cooc_75,cooc_76,cooc_77,cooc_78,cooc_79,cooc_80,cooc_81,cooc_82,cooc_83,cooc_84,cooc_85,cooc_86,cooc_87,cooc_88,cooc_89,cooc_90,cooc_91,cooc_92,cooc_93,cooc_94,cooc_95,cooc_96,cooc_97,cooc_98,cooc_99,cooc_100,cooc_101,cooc_102,cooc_103,cooc_104,cooc_105,cooc_106,cooc_107,cooc_108,cooc_109,cooc_110,cooc_111,cooc_112,cooc_113,cooc_114,cooc_115,cooc_116,cooc_117,cooc_118,cooc_119,cooc_120,cooc_121,cooc_122,cooc_123,cooc_124,cooc_125,cooc_126,cooc_127,cooc_128,cooc_129,cooc_130,cooc_131,cooc_132,cooc_133,cooc_134,cooc_135,cooc_136,cooc_137,cooc_138,cooc_139,cooc_140,cooc_141,cooc_142,cooc_143,cooc_144,cooc_145,cooc_146,cooc_147,cooc_148,cooc_149,cooc_150,cooc_151,class
-0.61024417017044,-0.679544940262631,9,8,2,14,4,4,4,14,1,8,8,8,0,66,2,5,0.47943417440441,-0.0625103803126908,-1.04971795946116,0.801257484100192,1.24768910796608,1.83238340252466,-1.33253199560119,1.06710987946483,0.163438753892297,-0.0881169902244166,0.503752536826144,-1.12291838886511,-0.666085359205196,0,0,0,1,-0.0970419937881161,0,0,1,1,1,1,-0.0831827997690477,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.075213401141203,-0.601477760385333,9,8,2,0,12,4,4,0,1,8,8,12,0,66,2,21,0.430993081866485,-0.0888570440811741,0.821362641124074,-0.327630951639751,0.0630343685115212,-0.387781249131804,0.796288797152264,1.09659689994108,-0.264435919742401,-0.0881169902244166,-0.346271003370696,-1.11557575448636,-0.574539920243476,0,0,1,0,0.122415094198669,0,0,0,0,0,1,-0.00470138537401848,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0511565498279726,-0.623190106600327,9,8,1,56,4,4,3,56,1,8,8,14,0,66,2,5,0.527875266942336,-0.314001261739124,0.201004367133247,-0.079133497231592,0.316888955537499,-0.387781249131804,1.19544269579354,1.04253736240129,-0.0998687375752094,-0.0881169902244166,-0.0193388725257572,-1.06417731383508,0.0782366895236065,1,1,1,0,-0.0929538032205164,0,0,1,1,1,1,-0.0382398841184285,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.21029670630648,-0.524689113561531,9,8,1,52,56,4,3,52,1,8,8,13,1,66,2,5,-0.214888151972525,-0.345138228010968,-1.11975840975045,-0.226456988059276,-0.910074881754726,-0.387781249131804,-0.733801147639278,1.12116941700462,-0.889791211977727,-0.0881169902244166,-1.58861310058146,-1.13026102324387,2.23875788776351,1,1,1,0,-0.104059744100106,0,1,1,1,1,1,-0.0968940049312545,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0514878043243051,-0.623190106600327,9,8,1,43,28,4,3,43,1,8,8,14,0,66,2,5,0.527875266942336,-0.314001261739124,0.201004367133247,-0.079133497231592,0.316888955537499,-0.387781249131804,1.19544269579354,1.04253736240129,-0.0998687375752094,-0.0881169902244166,-0.0193388725257572,-1.06417731383508,0.0782366895236065,1,1,1,0,-0.0718297601772215,0,0,0,1,1,1,-0.0699014463292831,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0373294198902187,-0.61767896161586,9,8,1,42,41,4,3,42,1,8,8,14,0,66,2,5,0.47943417440441,0.196165954868783,0.211010145746002,-0.143032842650836,0.274579857699836,-0.387781249131804,1.12891704601999,1.02042209704411,-0.132782174008648,-0.0881169902244166,-0.0847252986947449,-1.04214941069881,-0.608573772838687,0,0,0,1,-0.103505098665296,0,1,1,1,1,1,-0.0687691290841797,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.334882338621938,-0.556593729250413,9,8,1,36,25,4,3,36,1,8,8,13,1,66,2,21,0.156493557484906,-0.577467899423959,-0.179215220151453,-0.343605787994567,-0.613911196891085,-0.387781249131804,-0.268121599224461,1.10396865506014,-0.560656847643345,-0.0881169902244166,-0.934748838891585,-1.10578557531469,-0.37756937320953,0,1,1,0,-0.093982165840172,0,0,1,1,1,1,-0.085636032249454,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.154254505705051,-0.687582660986971,9,8,1,34,4,4,3,34,1,8,8,14,0,66,2,5,1.15760946993537,0.349455634976324,0.51118350412866,-0.199832260801262,0.993834520940105,1.83238340252466,-1.73168589424246,0.956533552678907,0.525486554660117,-0.0881169902244166,1.22300322468501,-0.97117061170418,-0.582367934222321,0,0,0,1,-0.095602393381367,0,0,1,1,1,1,-0.0998670852361551,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.717956904606065,-0.658395293401872,9,8,1,33,54,4,3,33,1,8,8,0,1,66,2,5,0.979992130629643,0.981775565419927,-1.09974685252494,0.550985047874833,1.07845271661543,1.83238340252466,-1.59863459469537,0.995849579980569,-0.0340418647083329,-0.0881169902244166,0.111433979812218,-1.05683467945632,0.106473671649126,1,1,1,0,-0.0969776909572965,0,0,1,1,1,1,-0.0675771547795314,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.0375332462254019,-0.618782356813656,9,8,1,17,59,4,3,17,1,8,8,14,0,66,2,5,0.463287143558436,0.0883841485431691,0.201004367133247,-0.166107606274451,0.274579857699836,-0.387781249131804,1.12891704601999,1.04253736240129,-0.132782174008648,-0.0881169902244166,-0.0847252986947449,-1.06417731383508,-0.242568596499219,1,1,1,0,-0.107378874956318,0,1,1,1,1,1,-0.0975105584537397,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0568531758578776,-0.717945161446274,9,8,1,15,36,4,3,15,1,8,8,13,0,66,2,5,0.689345575402089,-0.110413405346297,0.411125718001108,0.206638575337798,1.37461640147907,1.83238340252466,-1.13295504628055,0.880358749781937,0.755880609694185,-0.0881169902244166,1.68070820786792,-0.90019181270955,-0.388568792179494,0,1,1,0,-0.0864721958607399,0,0,0,1,1,1,-0.064517724892111,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0512924340514285,-0.623191441944873,9,8,1,10,10,4,3,10,1,8,8,14,0,66,2,5,0.527875266942336,-0.314001261739124,0.201004367133247,-0.079133497231592,0.316888955537499,-0.387781249131804,1.19544269579354,1.04253736240129,-0.0998687375752094,-0.0881169902244166,-0.0193388725257572,-1.06417731383508,0.0782366895236065,1,1,1,0,-0.0874136236273857,0,0,0,1,1,1,-0.0737158516206266,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
